time,ecg
2091.3,-121070.0
2093.3,-121054.57142857142
2095.3,-121062.14285714284
2097.3,-121072.99999999999
2099.3,-121069.99999999999
2101.3,-121056.14285714284
2103.3,-121050.14285714284
2105.3,-121071.42857142857
2107.3,-121119.14285714286
2109.3,-121166.85714285714
2111.28,-121187.42857142857
2113.25,-121182.85714285714
2115.23,-121182.28571428571
2117.2,-121207.99999999999
2119.2,-121248.71428571426
2121.2,-121273.42857142855
2123.2,-121273.2857142857
2125.2,-121277.5714285714
2127.2,-121320.14285714286
2129.2,-121392.28571428571
2131.2,-121445.28571428571
2133.2,-121449.71428571428
2135.2,-121436.0
2137.2,-121458.14285714286
2139.2,-121525.14285714286
2141.2,-121590.14285714286
2143.2,-121609.28571428571
2145.2,-121599.57142857143
2147.2,-121618.42857142858
2149.2,-121681.42857142858
2151.2,-121733.14285714287
2153.2,-121730.28571428572
2155.2,-121704.28571428571
2157.2,-121701.28571428571
2159.2,-121713.71428571428
2161.2,-121718.42857142857
2163.2,-121724.85714285713
2165.2,-121745.85714285713
2167.2,-121769.14285714284
2169.2,-121790.14285714284
2171.2,-121828.85714285713
2173.2,-121889.28571428568
2175.2,-121936.99999999999
2177.2,-121945.42857142857
2179.2,-121936.0
2181.2,-121943.99999999999
2183.2,-121970.28571428571
2185.2,-121994.42857142858
2187.2,-122003.57142857142
2189.2,-121993.42857142858
2191.18,-121976.42857142858
2193.15,-121983.28571428571
2195.13,-122015.28571428571
2197.1,-122026.71428571428
2199.1,-121998.85714285714
2201.1,-121982.0
2203.1,-122018.42857142857
2205.1,-122073.42857142857
2207.1,-122088.85714285714
2209.1,-122064.28571428571
2211.1,-122045.71428571428
2213.1,-122057.28571428571
2215.1,-122078.85714285712
2217.1,-122083.85714285712
2219.1,-122074.14285714283
2221.1,-122071.85714285713
2223.1,-122093.14285714286
2225.1,-122133.99999999999
2227.1,-122173.14285714284
2229.1,-122188.5714285714
2231.1,-122179.71428571429
2233.1,-122172.42857142858
2235.1,-122188.42857142855
2237.1,-122217.28571428571
2239.1,-122228.71428571429
2241.1,-122212.71428571429
2243.1,-122195.57142857142
2245.1,-122210.85714285714
2247.1,-122256.0
2249.1,-122291.28571428572
2251.1,-122286.0
2253.1,-122258.14285714286
2255.1,-122247.57142857142
2257.1,-122259.14285714284
2259.1,-122256.57142857142
2261.1,-122217.57142857142
2263.1,-122170.85714285713
2265.1,-122162.28571428571
2267.1,-122200.42857142857
2269.1,-122250.14285714286
2271.08,-122274.71428571429
2273.05,-122274.14285714287
2275.03,-122280.14285714287
2277.0,-122310.85714285716
2279.0,-122344.00000000001
2281.0,-122345.0
2283.0,-122317.14285714286
2285.0,-122301.0
2287.0,-122323.28571428572
2289.0,-122365.71428571429
2291.0,-122393.0
2293.0,-122395.0
2295.0,-122392.42857142857
2297.0,-122407.85714285713
2299.0,-122440.5714285714
2301.0,-122469.14285714284
2303.0,-122473.85714285713
2305.0,-122459.42857142855
2307.0,-122459.14285714287
2309.0,-122498.85714285714
2311.0,-122554.71428571429
2313.0,-122573.85714285713
2315.0,-122545.57142857142
2317.0,-122520.14285714284
2319.0,-122543.99999999997
2321.0,-122595.14285714286
2323.0,-122610.42857142855
2325.0,-122572.71428571428
2327.0,-122541.14285714284
2329.0,-122570.99999999999
2331.0,-122633.2857142857
2333.0,-122658.42857142857
2335.0,-122636.71428571429
2337.0,-122619.57142857142
2339.0,-122636.14285714286
2341.0,-122660.85714285714
2343.0,-122659.28571428571
2345.0,-122628.28571428572
2347.0,-122590.0
2349.0,-122567.14285714284
2350.98,-122564.99999999999
2352.95,-122567.85714285713
2354.93,-122554.14285714284
2356.9,-122520.99999999999
2358.9,-122491.14285714284
2360.9,-122485.42857142857
2362.9,-122492.71428571429
2364.9,-122479.42857142857
2366.9,-122434.14285714287
2368.9,-122386.71428571429
2370.9,-122371.0
2372.9,-122381.0
2374.9,-122382.14285714286
2376.9,-122361.99999999999
2378.9,-122354.28571428571
2380.9,-122401.85714285713
2382.9,-122498.42857142857
2384.9,-122584.71428571428
2386.9,-122617.42857142857
2388.9,-122624.42857142857
2390.9,-122660.57142857142
2392.9,-122721.57142857143
2394.9,-122746.14285714286
2396.9,-122708.14285714287
2398.9,-122661.85714285714
2400.9,-122673.57142857142
2402.9,-122739.42857142857
2404.9,-122798.71428571429
2406.9,-122814.85714285714
2408.9,-122813.0
2410.9,-122834.14285714286
2412.9,-122878.42857142857
2414.9,-122910.71428571429
2416.9,-122907.85714285714
2418.9,-122882.57142857142
2420.9,-122865.57142857142
2422.9,-122877.71428571429
2424.9,-122912.57142857143
2426.9,-122941.42857142857
2428.9,-122944.71428571428
2430.88,-122936.0
2432.85,-122947.28571428571
2434.83,-122993.57142857142
2436.8,-123056.28571428571
2438.8,-123104.57142857143
2440.8,-123134.99999999999
2442.8,-123177.57142857142
2444.8,-123248.2857142857
2446.8,-123311.85714285713
2448.8,-123313.85714285713
2450.8,-123237.71428571426
2452.8,-123108.71428571428
2454.8,-122945.42857142854
2456.8,-122724.2857142857
2458.8,-122400.57142857142
2460.8,-121971.99999999999
2462.8,-121509.85714285713
2464.8,-121100.85714285713
2466.8,-120766.42857142855
2468.8,-120482.71428571426
2470.8,-120275.57142857142
2472.8,-120235.2857142857
2474.8,-120415.14285714286
2476.8,-120765.28571428571
2478.8,-121195.85714285714
2480.8,-121664.14285714286
2482.8,-122161.57142857143
2484.8,-122648.57142857142
2486.8,-123053.71428571428
2488.8,-123327.42857142857
2490.8,-123463.71428571428
2492.8,-123484.57142857142
2494.8,-123432.28571428571
2496.8,-123356.57142857142
2498.8,-123279.28571428571
2500.8,-123187.71428571428
2502.8,-123081.85714285713
2504.8,-123001.42857142857
2506.8,-122981.42857142857
2508.8,-123003.0
2510.78,-123015.28571428571
2512.75,-122996.57142857142
2514.73,-122976.71428571426
2516.7,-122995.71428571426
2518.7,-123046.28571428571
2520.7,-123075.28571428571
2522.7,-123052.57142857143
2524.7,-123017.28571428572
2526.7,-123028.14285714286
2528.7,-123080.14285714284
2530.7,-123108.99999999999
2532.7,-123080.99999999999
2534.7,-123037.99999999999
2536.7,-123035.85714285714
2538.7,-123068.85714285714
2540.7,-123086.71428571429
2542.7,-123067.85714285714
2544.7,-123043.14285714287
2546.7,-123050.42857142858
2548.7,-123089.71428571429
2550.7,-123127.71428571429
2552.7,-123135.14285714286
2554.7,-123115.71428571429
2556.7,-123097.28571428571
2558.7,-123094.99999999999
2560.7,-123093.42857142857
2562.7,-123071.85714285714
2564.7,-123034.28571428571
2566.7,-123005.85714285714
2568.7,-123005.28571428571
2570.7,-123028.42857142857
2572.7,-123053.71428571428
2574.7,-123059.85714285714
2576.7,-123045.14285714286
2578.7,-123030.85714285714
2580.7,-123034.28571428571
2582.7,-123037.0
2584.7,-123003.57142857142
2586.7,-122937.85714285714
2588.7,-122889.85714285714
2590.68,-122890.0
2592.65,-122905.57142857142
2594.63,-122889.28571428571
2596.6,-122845.42857142857
2598.6,-122818.85714285713
2600.6,-122831.85714285713
2602.6,-122859.57142857142
2604.6,-122864.71428571426
2606.6,-122839.71428571428
2608.6,-122810.14285714284
2610.6,-122804.28571428571
2612.6,-122820.99999999999
2614.6,-122831.57142857142
2616.6,-122814.14285714286
2618.6,-122781.85714285714
2620.6,-122767.71428571428
2622.6,-122783.85714285713
2624.6,-122806.14285714284
2626.6,-122805.28571428571
2628.6,-122779.85714285713
2630.6,-122755.42857142857
2632.6,-122754.57142857142
2634.6,-122770.71428571428
2636.6,-122770.99999999999
2638.6,-122735.99999999999
2640.6,-122691.28571428571
2642.6,-122680.71428571426
2644.6,-122708.99999999997
2646.6,-122731.71428571428
2648.6,-122707.71428571428
2650.6,-122652.28571428571
2652.6,-122621.71428571429
2654.6,-122634.2857142857
2656.6,-122638.85714285713
2658.6,-122595.57142857142
2660.6,-122545.28571428571
2662.6,-122541.14285714284
2664.6,-122564.28571428571
2666.6,-122566.42857142857
2668.6,-122543.85714285716
2670.58,-122517.85714285714
2672.55,-122491.42857142857
2674.53,-122459.85714285714
2676.5,-122431.14285714284
2678.5,-122413.14285714284
2680.5,-122401.42857142857
2682.5,-122390.57142857143
2684.5,-122385.28571428571
2686.5,-122390.28571428571
2688.5,-122400.14285714286
2690.5,-122407.42857142858
2692.5,-122403.57142857143
2694.5,-122375.14285714287
2696.5,-122328.14285714287
2698.5,-122299.57142857143
2700.5,-122304.57142857142
2702.5,-122303.14285714284
2704.5,-122267.42857142855
2706.5,-122238.14285714284
2708.5,-122258.2857142857
2710.5,-122296.71428571429
2712.5,-122295.14285714286
2714.5,-122253.14285714284
2716.5,-122218.99999999999
2718.5,-122219.99999999999
2720.5,-122240.14285714286
2722.5,-122253.71428571428
2724.5,-122255.71428571428
2726.5,-122264.99999999999
2728.5,-122303.57142857142
2730.5,-122365.14285714286
2732.5,-122413.0
2734.5,-122424.85714285713
2736.5,-122423.14285714287
2738.5,-122445.57142857142
2740.5,-122499.42857142857
2742.5,-122559.42857142858
2744.5,-122598.14285714284
2746.5,-122615.14285714284
2748.4,-122637.99999999999
2750.4,-122688.85714285713
2752.4,-122747.85714285713
2754.4,-122773.71428571426
2756.4,-122762.85714285713
2758.4,-122759.42857142857
2760.4,-122795.57142857142
2762.4,-122849.42857142857
2764.4,-122876.42857142855
2766.4,-122868.2857142857
2768.4,-122859.85714285712
2770.4,-122880.28571428568
2772.4,-122918.99999999999
2774.4,-122947.42857142855
2776.4,-122952.85714285713
2778.4,-122946.14285714286
2780.4,-122949.42857142857
2782.4,-122973.71428571429
2784.4,-122999.0
2786.4,-122992.28571428572
2788.4,-122955.28571428571
2790.4,-122929.28571428571
2792.4,-122939.0
2794.4,-122961.14285714286
2796.4,-122961.0
2798.4,-122938.14285714286
2800.4,-122922.14285714284
2802.4,-122933.71428571428
2804.4,-122960.71428571428
2806.4,-122974.57142857142
2808.4,-122964.85714285713
2810.4,-122951.0
2812.4,-122957.14285714284
2814.4,-122985.57142857142
2816.4,-123014.85714285712
2818.4,-123017.28571428568
2820.4,-122987.99999999999
2822.4,-122958.85714285713
2824.4,-122962.28571428571
2826.4,-122981.85714285713
2828.3,-122968.28571428571
2830.3,-122910.99999999999
2832.3,-122862.71428571429
2834.3,-122871.85714285713
2836.3,-122914.28571428571
2838.3,-122924.2857142857
2840.3,-122887.57142857142
2842.3,-122861.99999999999
2844.3,-122893.42857142855
2846.3,-122951.85714285713
2848.3,-122977.99999999999
2850.3,-122962.99999999997
2852.3,-122950.14285714284
2854.3,-122972.99999999999
2856.3,-123013.99999999999
2858.3,-123027.71428571428
2860.3,-122998.99999999997
2862.3,-122963.42857142857
2864.3,-122959.71428571428
2866.3,-122980.28571428572
2868.3,-122988.57142857143
2870.3,-122971.28571428572
2872.3,-122949.42857142857
2874.3,-122945.42857142855
2876.3,-122961.71428571428
2878.3,-122984.14285714284
2880.3,-122995.71428571426
2882.3,-122990.99999999999
2884.3,-122986.85714285713
2886.3,-123006.57142857142
2888.3,-123045.57142857142
2890.3,-123067.71428571426
2892.3,-123050.57142857142
2894.3,-123018.14285714286
2896.3,-123012.85714285714
2898.3,-123038.14285714286
2900.28,-123051.85714285714
2902.25,-123026.28571428571
2904.23,-122993.28571428571
2906.2,-123004.28571428571
2908.2,-123054.85714285713
2910.2,-123083.71428571428
2912.2,-123055.42857142857
2914.2,-123007.42857142857
2916.2,-122994.42857142857
2918.2,-123015.14285714286
2920.2,-123024.57142857142
2922.2,-122999.42857142857
2924.2,-122961.28571428571
2926.2,-122942.14285714286
2928.2,-122949.42857142857
2930.2,-122960.0
2932.2,-122939.71428571429
2934.2,-122875.42857142857
2936.2,-122792.14285714286
2938.2,-122729.42857142857
2940.2,-122696.42857142857
2942.2,-122664.71428571428
2944.2,-122611.85714285714
2946.2,-122560.0
2948.2,-122553.57142857143
2950.2,-122604.71428571429
2952.2,-122674.28571428571
2954.2,-122717.57142857143
2956.2,-122737.28571428571
2958.2,-122778.57142857142
2960.2,-122864.85714285713
2962.2,-122957.28571428571
2964.2,-122998.14285714284
2966.2,-122988.71428571428
2968.2,-122986.71428571428
2970.2,-123020.99999999999
2972.2,-123048.2857142857
2974.2,-123019.42857142855
2976.2,-122955.85714285713
2978.2,-122924.99999999999
2980.18,-122955.14285714283
2982.15,-123008.57142857142
2984.13,-123038.85714285713
2986.1,-123044.42857142857
2988.1,-123055.85714285714
2990.1,-123088.71428571428
2992.1,-123124.28571428572
2994.1,-123131.14285714286
2996.1,-123098.71428571428
2998.1,-123052.28571428571
3000.1,-123030.0
3002.1,-123040.28571428571
3004.1,-123051.14285714284
3006.1,-123030.99999999997
3008.1,-122988.99999999999
3010.1,-122965.71428571429
3012.1,-122988.14285714287
3014.1,-123042.28571428572
3016.1,-123090.42857142858
3018.1,-123117.85714285714
3020.1,-123149.71428571429
3022.1,-123207.57142857142
3024.1,-123262.57142857142
3026.1,-123254.57142857143
3028.1,-123153.42857142858
3030.1,-122979.14285714286
3032.1,-122762.0
3034.1,-122500.57142857145
3036.1,-122168.71428571428
3038.1,-121761.42857142858
3040.1,-121328.0
3042.1,-120944.42857142855
3044.1,-120653.99999999999
3046.1,-120454.85714285713
3048.1,-120350.85714285713
3050.1,-120386.28571428571
3052.1,-120607.14285714283
3054.1,-121000.85714285712
3056.1,-121489.99999999999
3058.1,-121984.14285714284
3060.08,-122432.57142857143
3062.05,-122824.85714285714
3064.03,-123145.71428571426
3066.0,-123354.14285714284
3068.0,-123417.71428571426
3070.0,-123356.99999999999
3072.0,-123241.28571428571
3074.0,-123135.2857142857
3076.0,-123053.28571428571
3078.0,-122973.42857142855
3080.0,-122891.42857142857
3082.0,-122836.42857142858
3084.0,-122829.28571428571
3086.0,-122853.2857142857
3088.0,-122876.71428571428
3090.0,-122880.0
3092.0,-122864.99999999997
3094.0,-122853.5714285714
3096.0,-122864.42857142855
3098.0,-122882.99999999999
3100.0,-122875.57142857142
3102.0,-122836.14285714284
3104.0,-122801.14285714284
3106.0,-122807.57142857142
3108.0,-122841.14285714284
3110.0,-122845.57142857143
3112.0,-122797.71428571428
3114.0,-122746.85714285713
3116.0,-122745.14285714286
3118.0,-122767.85714285714
3120.0,-122752.57142857143
3122.0,-122694.99999999999
3124.0,-122651.57142857142
3126.0,-122655.99999999999
3128.0,-122679.14285714284
3130.0,-122675.71428571428
3132.0,-122639.71428571428
3134.0,-122599.57142857142
3136.0,-122576.42857142855
3138.0,-122566.14285714286
3139.98,-122556.14285714284
3141.95,-122541.28571428571
3143.93,-122523.71428571428
3145.9,-122511.14285714286
3147.9,-122516.99999999999
3149.9,-122543.99999999999
3151.9,-122562.99999999999
3153.9,-122535.85714285713
3155.9,-122475.14285714284
3157.9,-122443.14285714284
3159.9,-122465.14285714286
3161.9,-122486.71428571428
3163.9,-122461.14285714286
3165.9,-122422.0
3167.9,-122421.28571428571
3169.9,-122445.71428571429
3171.9,-122448.42857142857
3173.9,-122420.28571428571
3175.9,-122386.85714285713
3177.9,-122362.99999999999
3179.9,-122348.99999999999
3181.9,-122346.57142857142
3183.9,-122352.42857142855
3185.9,-122352.85714285713
3187.9,-122346.71428571426
3189.9,-122347.99999999999
3191.9,-122354.14285714284
3193.9,-122347.71428571426
3195.9,-122331.42857142857
3197.9,-122316.42857142855
3199.9,-122290.99999999999
3201.9,-122252.71428571428
3203.9,-122233.42857142855
3205.9,-122241.14285714284
3207.9,-122227.42857142857
3209.9,-122164.42857142858
3211.9,-122098.14285714286
3213.9,-122079.57142857142
3215.9,-122084.71428571428
3217.9,-122055.5714285714
3219.88,-121991.71428571428
3221.85,-121952.14285714284
3223.83,-121966.71428571426
3225.8,-121993.57142857142
3227.8,-121979.99999999999
3229.8,-121930.57142857142
3231.8,-121886.0
3233.8,-121859.14285714286
3235.8,-121824.71428571429
3237.8,-121761.71428571429
3239.8,-121680.28571428571
3241.8,-121606.99999999999
3243.8,-121561.14285714286
3245.8,-121543.85714285713
3247.8,-121537.85714285713
3249.8,-121520.14285714286
3251.8,-121488.42857142857
3253.8,-121467.0
3255.8,-121471.14285714287
3257.8,-121478.2857142857
3259.8,-121458.57142857142
3261.8,-121421.71428571428
3263.8,-121404.42857142857
3265.8,-121418.14285714284
3267.8,-121437.2857142857
3269.8,-121434.71428571428
3271.8,-121405.71428571428
3273.8,-121362.99999999999
3275.8,-121330.71428571428
3277.8,-121325.42857142855
3279.8,-121331.0
3281.8,-121314.57142857143
3283.8,-121279.85714285714
3285.8,-121271.85714285713
3287.8,-121309.57142857142
3289.8,-121347.99999999999
3291.8,-121338.71428571428
3293.8,-121300.42857142857
3295.8,-121290.42857142857
3297.8,-121325.57142857142
3299.78,-121370.0
3301.75,-121393.71428571426
3303.73,-121406.2857142857
3305.7,-121432.2857142857
3307.7,-121477.28571428571
3309.7,-121524.0
3311.7,-121550.42857142857
3313.7,-121548.42857142858
3315.7,-121532.42857142858
3317.7,-121529.57142857142
3319.7,-121554.71428571428
3321.7,-121589.42857142855
3323.7,-121600.57142857142
3325.7,-121587.57142857142
3327.7,-121592.42857142857
3329.7,-121642.85714285713
3331.7,-121707.57142857142
3333.7,-121735.71428571429
3335.7,-121730.42857142857
3337.7,-121746.85714285713
3339.7,-121810.0
3341.7,-121871.42857142858
3343.7,-121872.0
3345.7,-121819.85714285713
3347.7,-121774.28571428571
3349.7,-121768.85714285713
3351.7,-121782.0
3353.7,-121775.28571428571
3355.7,-121740.42857142857
3357.7,-121708.14285714284
3359.7,-121714.85714285713
3361.7,-121754.42857142855
3363.7,-121774.85714285714
3365.7,-121743.14285714284
3367.7,-121693.57142857142
3369.7,-121678.99999999999
3371.7,-121694.85714285713
3373.7,-121691.99999999999
3375.7,-121652.2857142857
3377.7,-121612.85714285713
3379.68,-121609.85714285713
3381.65,-121633.42857142855
3383.63,-121649.42857142857
3385.6,-121644.14285714284
3387.6,-121628.71428571428
3389.6,-121617.85714285713
3391.6,-121620.85714285714
3393.6,-121637.0
3395.6,-121643.85714285714
3397.6,-121618.0
3399.6,-121580.57142857143
3401.6,-121582.85714285714
3403.6,-121628.42857142855
3405.6,-121655.28571428571
3407.6,-121619.14285714284
3409.6,-121557.85714285712
3411.6,-121540.99999999999
3413.6,-121576.28571428572
3415.6,-121602.71428571429
3417.6,-121578.57142857143
3419.6,-121539.14285714286
3421.6,-121543.57142857142
3423.6,-121587.14285714284
3425.6,-121609.85714285713
3427.6,-121578.5714285714
3429.6,-121521.85714285712
3431.6,-121484.5714285714
3433.6,-121479.14285714284
3435.6,-121482.14285714286
3437.6,-121465.14285714286
3439.6,-121427.28571428571
3441.6,-121398.85714285713
3443.6,-121404.42857142855
